cuecompania	cuedivision	cuecodigo	cuecodilimiinfe	cuecodilimisupe	cuenivecuenmayo	cuenombre	cuetipo	cuenaturaleza	cuepresupuestable	cuecodialtepres	cuetipocodialte	cueestadistica	cuediferenciable	cuemonetaria	cuemanemoneextr	cuecaptmone	cueajustable	cuemanecant	cuemaneconctrib	cuemanetranefec	cueelemento1	cueelemento2	cueelemento3	cueelemento4	cueelemento5	cuecontelem1	cuecontelem2	cuecontelem3	cuecontelem4	cuecontelem5	cueclasificacio	cuebaseivaretefte	cuetolivaretefte	cuecomentario	eobcodigo	eobnombre	eobfecha	eobjustificacion	eobusuario	cuetipoivaretefte	cueporcivaretefte	cuemaneproy	cuetipoplan	cueflujoefec	cuecodiflujoefec	cueimptodifer	cueuuidcontadic	ecacodigo	ecadescripcion
01	01	51355010	51355010	51355010	4	TRANSPORTE DE PERSONAL	EG	DB	S	1		N	N	N	N		N	N	N	N	1	99	3	99	99	1	0	1	0	0	I	N	1	"Corresponde al gasto en que incurre la Universidad, por el desplazamiento de algunos de sus
funcionarios a diferentes lugares del territorio nacional por vía terrestre, con la finalidad de realizar
una labor propia de su función o con el propósito de re"	AC	ACTIVO	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	513555	513555	513555	3	GAS	EG	DB	S	1		N	N	N	N		N	N	N	N	1	99	3	99	99	1	0	1	0	0	I	N		Corresponde al valor pagado por concepto de servicio de gas o compra pipetas	AC	Activo	25/09/2014 00:00:00	Justificación	JESTRADC			N	1	N		N			
01	01	513595	513595	5135959999999999	4	OTROS SERVICIOS			N	0		N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	M	N			AC	Activo	11/07/2005 00:00:00	Justificación	IMPORTA			N	1	N		N			
01	01	51359505	51359505	51359505	4	SERVICIOS DE IMPRESION	EG	DB	S	1		N	N	N	N		N	N	N	N	1	2	3	99	99	1	2	1	0	0	I	N		Corresponde a los gastos en que incurre la Universidad, por el servicio de impresiónes.	AC	Activo	01/08/2017 00:00:00	Justificación	LGALLE15			N	1	N		N			
01	01	51359510	51359510	51359510	4	SERVICIOS POR INTERNET	EG	DB	S	1		N	N	N	N		N	N	N	N	1	2	3	99	99	1	2	1	0	0	I	N		"Corresponde a los gastos en que incurre la Universidad, por el uso del servicio de internet con el fin
de obtener información en forma rápida, oportuna y completa, a través de la red."	AC	Activo	20/09/2011 00:00:00	Justificación	PCADMIN2			N	1	N		N			
01	01	51359515	51359515	51359515	4	SERVICIOS DE TELEPRESENCIA	EG	DB	S	1		N	N	N	N		N	N	N	N	1	2	3	99	99	1	2	1	0	0	I	N		Incurre en los gastos de servicio por telepresencia.	AC	Activo	28/05/2012 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	51359520	51359520	51359520	4	OTROS GASTOS SERVICIOS PÚBLICOS	EG	DB	S	1		N	N	N	N		N	N	N	N	1	99	3	99	99	1	0	1	0	0	I	N		Corresponde al gasto por servicios públicos diferentes a acueducto,  alcantarillado, energía y aseo.  Como por ejemplo: Visitas técnicas.	AC	Activo	19/08/2016 00:00:00	Justificación	JESTRADC			N	1	N		N			
01	01	51359595	51359595	51359595	4	OTROS SERVICIOS	EG	DB	S	1		N	N	N	N		N	N	N	N	1	2	3	99	99	1	2	1	0	0	I	N		"Corresponde a los gastos en que incurre la Universidad, por conceptos diferentes a aseo y vigilancia,
servicios temporales, acueducto y alcantarillado, energía eléctrica, teléfonos, correo, portes y
telegramas, fletes y acarreos, transporte de personal,"	AC	Activo	30/09/2015 00:00:00	Justificación	JESTRADC			N	1	N		N			
01	01	513599	513599	513599	4	AJUSTES POR INFLACION	EG	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	I	N	1	IMPORTA	SU	ACTIVO	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	5140	5140	5140999999999999	3	GASTOS LEGALES			N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	M	N	0	"Corresponde a los gastos en que incurre la Universidad por el cumplimiento de disposiciones legales
obligatorias."	AC	ACTIVO	28/03/2000 00:00:00		IMPORTA		0	N	1	N		N			
01	01	514005	514005	514005	3	NOTARIALES	EG	DB	S	1		N	N	N	N		N	N	N	N	1	99	3	99	99	1	0	1	0	0	I	N	1	"Corresponde a los gastos en que incurre la Universidad, por el registro y autenticación de
documentos ante notario."	AC	ACTIVO	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	514015	514015	514015	3	TRAMITES Y LICENCIAS	EG	DB	S	1		N	N	N	N		N	N	N	N	1	99	3	99	99	1	0	1	0	0	I	N	1	"Corresponde a los gastos en que incurre la Universidad, por el trámite de certificaciones legales o
solicitud de licencias con entidades del sector público o privado."	AC	ACTIVO	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	514020	514020	514020	3	ADUANEROS	EG	DB	N	0		N	N	N	N		N	N	N	N	1	99	3	99	99	1	0	1	0	0	I	N	1		SU	ACTIVO	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	514095	514095	514095	3	OTROS GASTOS LEGALES	EG	DB	S	1		N	N	N	N		N	N	N	N	1	99	3	99	99	1	0	1	0	0	I	N	1	"Corresponde a los gastos en que incurre la Universidad, por conceptos diferentes a gastos notariales,
trámites y licencias y aduaneros,."	AC	ACTIVO	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	514099	514099	514099	3	AJUSTES POR INFLACION	EG	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	I	N	1	IMPORTA	SU	ACTIVO	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	5145	5145	5145999999999999	3	GASTO POR MANTENIMIENTO Y REPARACIONES			N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	M	N	0	"Corresponde al gasto en que incurre la Universidad, por concepto de mantenimiento y reparación de
construcciones y edificaciones, maquinaria y equipo, equipo de oficina, equipo de computación y
comunicación, flota y equipo de transporte."	AC	ACTIVO	28/03/2000 00:00:00		IMPORTA		0	N	1	N		N			
01	01	514505	514505	514505	3	MTTO. Y REPARACION  TERRENOS	EG	DB	S	1		N	N	N	N		N	N	N	N	1	2	3	99	99	1	2	1	0	0	I	N	1	IMPORTA	SU	Suspendido	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	514510	514510	514510	3	MTTO.  Y REPAR.CONSTRUCCIONES Y EDIFICACIONES	EG	DB	N	0		N	N	N	N		N	N	N	N	1	2	3	99	99	1	2	1	0	0	I	N	1	IMPORTA	SU	ACTIVO	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	51451001	51451001	51451001	3	MTTO CONST. Y EDIF.-COMPRAS	EG	DB	S	1		N	N	N	N		N	N	N	N	1	2	3	99	99	1	2	1	0	0	I	N		"Corresponde a los gastos en que incurre la universidad por concepto de compras de materiales
necesarios para el mantenimiento y reparación de sus inmuebles."	AC	Activo	14/07/2017 00:00:00	Justificación	JESTRADC			N	1	N		N			
01	01	51451002	51451002	51451002	3	MTTO CONST. Y EDIF.-SERVICIOS	EG	DB	S	1		N	N	N	N		N	N	N	N	1	2	3	99	99	1	2	1	0	0	I	N		"Corresponde a los gastos en que incurre la universidad por concepto de servicios prestados para el
mantenimiento y reparación realizados a sus inmuebles."	AC	Activo	14/07/2017 00:00:00	Justificación	JESTRADC			N	1	N		N			
01	01	514515	514515	514515	3	MTTO. Y REPARACION MAQUINARIA Y EQUIPO	EG	DB	N	0		N	N	N	N		N	N	N	N	1	2	3	99	99	1	2	1	0	0	I	N	1	IMPORTA	SU	ACTIVO	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	51451501	51451501	51451501	3	MTTO. MAQ. Y EQUIPO-COMPRAS	EG	DB	S	1		N	N	N	N		N	N	N	N	1	2	3	99	99	1	2	1	0	0	I	N		"Corresponde a los gastos en que incurre la Universidad, por la compra de los materiales necesarios
para los servicios de mantenimiento y reparación de maquinaria y equipos."	AC	Activo	27/07/2015 00:00:00	Justificación	JESTRADC			N	1	N		N			
01	01	51451502	51451502	51451502	3	MTTO MAQ.Y EQUIPO-SERVICIOS	EG	DB	S	1		N	N	N	N		N	N	N	N	1	2	3	99	99	1	2	1	0	0	I	N		"Corresponde a los gastos en que incurre la Universidad, por concepto de servicios prestados para los
servicios de mantenimiento y reparación de maquinaria y equipos."	AC	Activo	14/07/2017 00:00:00	Justificación	JESTRADC			N	1	N		N			
01	01	514520	514520	514520	3	MTTO. Y REPARACION EQUIPO DE OFICINA	EG	DB	N	0		N	N	N	N		N	N	N	N	1	2	3	99	99	1	2	1	0	0	I	N	1	IMPORTA	SU	ACTIVO	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	51452001	51452001	51452001	3	MTTO EQUIP. DE OF.-COMPRAS	EG	DB	S	1		N	N	N	N		N	N	N	N	1	2	3	99	99	1	2	1	0	0	I	N		"Corresponde a los gastos en que incurre la Universidad, por la compra de los materiales necesarios
para servicios de mantenimiento y reparación de equipos de oficina."	AC	Activo	14/07/2017 00:00:00	Justificación	JESTRADC			N	1	N		N			
01	01	51452002	51452002	51452002	3	MTTO EQUIP. DE OF.-SERVICIOS	EG	DB	S	1		N	N	N	N		N	N	N	N	1	2	3	99	99	1	2	1	0	0	I	N		"Corresponde a los gastos en que incurre la Universidad, por concepto de servicios de mantenimiento
y reparación de equipos de oficina."	AC	Activo	14/07/2017 00:00:00	Justificación	JESTRADC			N	1	N		N			
01	01	514525	514525	514525	3	MTTO.Y REPARAC.EQUIPO COMPUTAC Y COMUNIC	EG	DB	N	0		N	N	N	N		N	N	N	N	1	2	3	99	99	1	2	1	0	0	I	N	1	IMPORTA	SU	ACTIVO	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	51452501	51452501	51452501	3	MTTO COMPUT.Y COMUNIC.-COMPRAS	EG	DB	S	1		N	N	N	N		N	N	N	N	1	2	3	99	99	1	2	1	0	0	I	N		"Corresponde a los gastos en que incurre la Universidad, por la compra de los materiales necesarios
para el mantenimiento y reparación de equipos de computación, procesamiento de datos y de
comunicación."	AC	Activo	14/07/2017 00:00:00	Justificación	JESTRADC			N	1	N		N			
01	01	51452502	51452502	51452502	3	MTTO COMPUT.Y COMUNIC.-SERVICIOS	EG	DB	S	1		N	N	N	N		N	N	N	N	1	2	3	99	99	1	2	1	0	0	I	N		"Corresponde a los gastos en que incurre la Universidad, por servicios de mantenimiento y reparación
de equipos de computación, procesamiento de datos y de comunicación."	AC	Activo	14/07/2017 00:00:00	Justificación	JESTRADC			N	1	N		N			
01	01	514540	514540	514540	3	MTTO.Y REPARAC.FLOTA Y EQUIPO TRANSPORTE	EG	DB	N	0		N	N	N	N		N	N	N	N	1	2	3	99	99	1	2	1	0	0	I	N	1	IMPORTA	SU	ACTIVO	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	51454001	51454001	51454001	3	MTTO FLOTA Y EQUIP. TRANSP.-COMPRAS	EG	DB	S	1		N	N	N	N		N	N	N	N	1	2	3	99	99	1	2	1	0	0	I	N		"Corresponde a los gastos en que incurre la Universidad, por la compra de los materiales necesarios
para los mantenimiento y reparación de los vehículos."	AC	Activo	14/07/2017 00:00:00	Justificación	JESTRADC			N	1	N		N			
01	01	51454002	51454002	51454002	3	MTTO FLOTA Y EQUIP. TRANSP.-SERVICIOS	EG	DB	S	1		N	N	N	N		N	N	N	N	1	2	3	99	99	1	2	1	0	0	I	N		"Corresponde a los gastos en que incurre la Universidad para los servicios de mantenimiento y
reparación de los vehículos."	AC	Activo	14/07/2017 00:00:00	Justificación	JESTRADC			N	1	N		N			
01	01	514545	514545	514545	3	MTTO. Y REPARAC. FLOTA Y EQUIPO FLUVIAL	EG	DB	S	1		N	N	N	N		N	N	N	N	1	2	3	99	99	1	2	1	0	0	I	N	1	"Corresponde a los gasto en que incurre la universidad por la compra de materiales necesarios o los
servicios de mantenimiento y reparaciòn de la flota y equipo fluvial."	SU	Suspendido	13/12/2012 00:00:00		PMUNOZAR		0	N	1	N		N			
01	01	514595	514595	514595	3	MTTO. Y REPARAC. - OTROS	EG	DB	N	0		N	N	N	N		N	N	N	N	1	2	3	99	99	1	2	1	0	0	I	N	1		SU	Activo	14/07/2017 00:00:00	Justificación	JESTRADC		0	N	1	N		N			
01	01	51459501	51459501	51459501	3	MTTO Y REPAR OTROS - COMPRAS	EG	DB	S	1		N	N	N	N		N	N	N	N	1	2	3	99	99	1	2	1	0	0	I	N		"Corresponde a los gastos incurridos por la Universidad por la compra de los materiales necesarios
para los servicios de mantenimiento y reparación diferentes a construcciones y edificaciones,
maquinaria y equipo, equipo de oficina, equipo de computación"	AC	Activo	28/11/2014 00:00:00	Justificación	JESTRADC			N	1	N		N			
01	01	51459502	51459502	51459502	3	MTTO Y REPAR OTROS - SERVICIOS	EG	DB	S	1		N	N	N	N		N	N	N	N	1	2	3	99	99	1	2	1	0	0	I	N		"Corresponde a los gastos incurridos por la Universidad para los servicios de mantenimiento y
reparación diferentes a construcciones y edificaciones, maquinaria y equipo, equipo de oficina,
equipo de computación y comunicaciones, flota y equipo de transp"	AC	Activo	28/11/2014 00:00:00	Justificación	JESTRADC			N	1	N		N			
01	01	514599	514599	514599	3	AJUSTES POR INFLACION	EG	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	I	N	1	IMPORTA	SU	ACTIVO	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	5150	5150	5150999999999999	3	GASTO POR ADECUACIONES E INSTALACIONES			N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	M	N	0	"Corresponde a los gastos en que incurre la Universidad, por instalaciones eléctricas, arreglos
ornamentales y dotación de oficinas."	AC	ACTIVO	28/03/2000 00:00:00		IMPORTA		0	N	1	N		N			
01	01	515005	515005	515005	3	INSTALACIONES ELECTRICAS	EG	DB	S	1		N	N	N	N		N	N	N	N	1	2	3	99	99	1	2	1	0	0	I	N	1	IMPORTA	SU	ACTIVO	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	51500501	51500501	51500501	3	INST. ELECTR.-COMPRAS	EG	DB	S	1		N	N	N	N		N	N	N	N	1	2	3	99	99	1	2	1	0	0	I	N		"Corresponde a los gastos en que incurre la Universidad, por la por la compra de los materiales
necesarios para las instalaciones eléctricas."	AC	Activo	20/09/2011 00:00:00	Justificación	PCADMIN2			N	1	N		N			
01	01	51500502	51500502	51500502	3	INST. ELECTR.-SERVICIOS	EG	DB	S	1		N	N	N	N		N	N	N	N	1	2	3	99	99	1	2	1	0	0	I	N		Corresponde a los gastos en que incurre la Universidad por los servicios prestados necesarios para realizar instalaciones electricas	AC	Activo	01/08/2017 00:00:00	Justificación	LGALLE15			N	1	N		N			
01	01	515010	515010	515010	3	ARREGLOS ORNAMENTALES	EG	DB	N	0		N	N	N	N		N	N	N	N	1	2	3	99	99	1	2	1	0	0	I	N	1		SU	Suspendido	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	51501001	51501001	51501001	3	ARREG. ORNAMENT.-COMPRAS	EG	DB	S	1		N	N	N	N		N	N	N	N	1	2	3	99	99	1	2	1	0	0	I	N		"Corresponde a los gastos en que incurre la Universidad por la por la compra de los materiales
necesarios para la decoración de oficinas y otros espacios comunes."	AC	Activo	20/09/2011 00:00:00	Justificación	PCADMIN2			N	1	N		N			
01	01	51501002	51501002	51501002	3	ARREG. ORNAMENT.-SERVICIOS	EG	DB	S	1		N	N	N	N		N	N	N	N	1	2	3	99	99	1	2	1	0	0	I	N		"Corresponde a los gastos en que incurre la Universidad por los servicios para la decoración de
oficinas y otros espacios comunes."	AC	Activo	20/09/2011 00:00:00	Justificación	PCADMIN2			N	1	N		N			
01	01	515015	515015	515015	3	REPARACIONES LOCATIVAS	EG	DB	N	0		N	N	N	N		N	N	N	N	1	2	3	99	99	1	2	1	0	0	I	N	1	IMPORTA	SU	ACTIVO	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	515095	515095	5150959999999999	4	OTROS GASTOS DE ADECUACION E INSTALACION			N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	M	N	0	IMPORTA	AC	ACTIVO	28/03/2000 00:00:00		IMPORTA		0	N	1	N		N			
01	01	51509505	51509505	51509505	4	DOTACION DE ESPACIOS	EG	DB	S	1		N	N	N	N		N	N	N	N	1	2	3	99	99	1	2	1	0	0	I	N	1	Corresponde a los gastos en que incurre la Universidad por la adquisición de algunos artículos para la dotación y adecuación de oficinas, aulas y demás espacios de la Universidad.	AC	ACTIVO	02/08/2017 00:00:00		JESTRADC		0	N	1	N		N			
01	01	51509510	51509510	51509510	4	OTRAS ADECUACIONES	EG	DB	S	1		N	N	N	N		N	N	N	N	1	2	3	99	99	1	2	1	0	0	I	N	1	Debe reconocerse todo servicio o compra de elementos que tienen como fin modificar o acomodar un espacio o activo de la Universidad. Es diferente a mantenimiento.	AC	ACTIVO	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	51509595	51509595	51509595	4	CUENTA PUENTE ELABORACION DE MUEBLES	EG	DB	S	1		N	N	N	N		N	N	N	N	1	99	99	99	99	3	0	0	0	0	I	N			SU	Suspendido	20/09/2011 00:00:00	Justificación	PCADMIN2			N	1	N		N			
01	01	515099	515099	515099	4	AJUSTES POR INFLACION	EG	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	I	N	1	IMPORTA	SU	ACTIVO	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	5155	5155	5155999999999999	3	GASTOS DE VIAJE			N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	M	N	0	"Corresponde a los gastos en que incurre la Universidad, por alojamiento y manutención, pasajes
aéreos, pasajes terrestres, peajes, buses y taxis, tasas aeroportuarias y otros."	AC	ACTIVO	28/03/2000 00:00:00		IMPORTA		0	N	1	N		N			
01	01	515505	515505	515505	3	ALOJAMIENTO Y MANUTENCION	EG	DB	S	1		N	N	N	N		N	N	N	N	1	2	3	99	99	1	2	1	0	0	I	N	1	"Corresponde a los gastos en que incurre la Universidad, por los servicios de hospedaje y
alimentación para sus funcionarios y otros invitados, con el objetivo de desarrollar actividades
académicas, culturales o administrativas."	AC	ACTIVO	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	51551	51551	5155199999999999	4	PASAJES AEREOS			N	0		N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	M	N			AC	Activo	11/07/2005 00:00:00	Justificacion	IMPORTA			N	1	N		N			
01	01	515515	515515	515515	4	PASAJES AEREOS	EG	DB	N	0		N	N	N	N		N	N	N	N	1	99	3	99	99	1	0	1	0	0	I	N	1	IMPORTA	SU	ACTIVO	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	51551501	51551501	51551501	4	PASAJES AEREOS	EG	DB	S	1		N	N	N	N		N	N	N	N	1	2	3	99	99	1	2	1	0	0	I	N		"Corresponde a los gastos en que incurre la Universidad, por la compra de tiquetes aéreos, destinados
al desplazamiento de sus funcionarios y otros invitados, para desarrollar actividades académicas,
culturales o administrativas."	AC	Activo	20/09/2011 00:00:00	Justificacion	PCADMIN2			N	1	N		N			
01	01	51551502	51551502	51551502	4	DESCUENTOS PASAJES AEREOS	EG	DB	N	1		N	N	N	N		N	N	N	N	1	99	3	4	99	1	0	1	1	0	I	N			SU	Suspendido	20/09/2011 00:00:00	Justificacion	PCADMIN2			N	1	N		N			
01	01	515520	515520	515520	4	PASAJES TERRESTRES	EG	DB	S	1		N	N	N	N		N	N	N	N	1	99	3	99	99	1	0	1	0	0	I	N	1	"Corresponde a los gastos en que incurre la Universidad, por el transporte terrestre para sus
funcionarios, para desarrollar actividades académicas, culturales o administrativas."	AC	ACTIVO	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	515595	515595	5155959999999999	4	OTROS GASTOS DE VIAJE			N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	M	N	0	IMPORTA	AC	ACTIVO	28/03/2000 00:00:00		IMPORTA		0	N	1	N		N			
01	01	51559505	51559505	51559505	4	PEAJES,BUSES Y TAXIS	EG	DB	S	1		N	N	N	N		N	N	N	N	1	99	3	99	99	1	0	1	0	0	I	N	1	"Corresponde a los gastos en que incurre la Universidad, por el desplazamiento de sus funcionarios,
de cada Sede al aeropuerto, hotel o lugar de trabajo."	AC	ACTIVO	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	51559510	51559510	51559510	4	TASAS AEROPORTUARIAS	EG	DB	S	1		N	N	N	N		N	N	N	N	1	99	3	99	99	1	0	1	0	0	I	N	1	"Corresponde a los gastos en que incurre la Universidad, por los importes cobrados por la agencia de
viajes, para la Aeronáutica Civil."	AC	ACTIVO	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	51559515	51559515	51559515	4	OTROS GASTOS DE VIAJE	EG	DB	S	1		N	N	N	N		N	N	N	N	1	2	3	99	99	1	2	1	0	0	I	N	1	"Corresponde a los gastos en que incurre la Universidad, por conceptos diferentes a alojamiento y
manutención, pasajes aéreos, pasajes terrestres, peajes, buses y taxis y tasas aeroportuarias."	AC	ACTIVO	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	515599	515599	515599	4	AJUSTES POR INFLACION	EG	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	I	N	1	IMPORTA	SU	ACTIVO	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	5160	5160	5160999999999999	3	GASTO POR DEPRECIACION			N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	M	N	0	"Corresponde a los gastos en que incurre la Universidad, por el reconocimiento del uso o desgaste de
la propiedad, planta y equipos exceptuando los terrenos. Incluye Construcciones y edificaciones,
maquinaria y equipo, equipo de oficina, equipo de comput"	AC	ACTIVO	28/03/2000 00:00:00		IMPORTA		0	N	1	N		N			
01	01	516005	516005	516005	3	DEPRECIAC.CONSTRUCCIONES Y EDIFICACIONES	EG	DB	S	1		N	N	N	N		N	N	N	N	1	99	99	99	99	1	0	0	0	0	I	N	1	"Corresponde al gasto en que incurre la Universidad, por el uso o desgaste de las construcciones y
edificaciones durante el período contable, calculado mediante el método de línea recta."	AC	ACTIVO	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	516010	516010	516010	3	DEPRECIACION MAQUINARIA Y EQUIPO	EG	DB	S	1		N	N	N	N		N	N	N	N	1	99	99	99	99	1	0	0	0	0	I	N	1	"Corresponde al gasto en que incurre la Universidad, por el uso o desgaste de la maquinaria y equipo
durante el período contable, calculado mediante el método de línea recta."	AC	ACTIVO	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	516015	516015	516015	3	DEPRECIACION EQUIPO DE OFICINA	EG	DB	S	1		N	N	N	N		N	N	N	N	1	99	99	99	99	1	0	0	0	0	I	N	1	"Corresponde a los gastos en que incurre la Universidad, por el uso o desgaste de los muebles y
enseres durante el período contable, calculado mediante el método de línea recta."	AC	ACTIVO	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	516020	516020	516020	3	DEPREC.EQUIPO COMPUTACION Y COMUNICACION	EG	DB	S	1		N	N	N	N		N	N	N	N	1	99	99	99	99	1	0	0	0	0	I	N	1	"Corresponde a los gastos en que incurre la Universidad, por el uso o desgaste de los equipos de
cómputo y de comunicación durante el período contable, calculado mediante el método de línea recta."	AC	ACTIVO	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	516025	516025	516025	3	DEPRECIAC. EQUIPO MÉDICO-CIENTÍFICO	EG	DB	S	1		N	N	N	N		N	N	N	N	1	99	99	99	99	1	0	0	0	0	I	N		"Corresponde a los gastos en que incurre la Universidad, por el uso o desgaste del equipo médico o científico
durante el período contable, calculado mediante el método de línea recta."	AC	Activo	26/08/2014 00:00:00	Justificación	JESTRADC			N	1	N		N			
01	01	516035	516035	516035	3	DEPRECIAC. FLOTA Y EQUIPO DE TRANSPORTE	EG	DB	S	1		N	N	N	N		N	N	N	N	1	99	99	99	99	1	0	0	0	0	I	N	1	"Corresponde a los gastos en que incurre la Universidad, por el uso o desgaste de los automotores
durante el período contable, calculado mediante el método de línea recta."	AC	ACTIVO	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	516040	516040	516040	3	FLOTA Y EQUIPO FLUVIAL	EG	DB	S	1		N	N	N	N		N	N	N	N	1	99	99	99	99	1	0	0	0	0	I	N	1	"Corresponde a los gastos en que incurre la Universidad, por el uso o desgaste de los bienes náuticos
durante el período contable, calculado mediante el método de línea recta."	SU	Suspendido	12/12/2012 00:00:00		PMUNOZAR		0	N	1	N		N			
01	01	516099	516099	516099	3	AJUSTES POR INFLACION	EG	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	I	N	1	IMPORTA	SU	ACTIVO	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	5165	5165	5165999999999999	3	GASTO POR AMORTIZACIONES			N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	M	N	0	"Corresponde a los gastos en que incurre la Universidad, por la amortización de programas para
computador, carnetización y otras amortizaciones."	AC	ACTIVO	28/03/2000 00:00:00		IMPORTA		0	N	1	N		N			
01	01	516510	516510	516510	3	AMORTIZACION INTANGIBLES	EG	DB	S	1		N	N	N	N		N	N	N	N	1	99	3	99	99	1	0	1	0	0	I	N		Corresponde a los gastos en que incurre la Universidad, por la porción causada, del costo de los intangibles a lo largo de su vida útil.	AC	Activo	14/02/2014 00:00:00	Justificación	JESTRADC			N	1	N		N			
01	01	516515	516515	5165159999999999	4	AMORTIZACION CARGOS DIFERIDOS			N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	M	N	0	IMPORTA	AC	ACTIVO	28/03/2000 00:00:00		IMPORTA		0	N	1	N		N			
01	01	51651505	51651505	51651505	4	AMORTIZACION REMODELACIONES	EG	DB	S	1		N	N	N	N		N	N	N	N	1	99	3	99	99	1	0	1	0	0	I	N	1	"Corresponde a los gastos en que incurre la Universidad, por la porción causada, del costo de la
remodelación."	AC	ACTIVO	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	51651510	51651510	51651510	4	AMORTIZACION PROGRAMAS PARA COMPUTADOR	EG	DB	S	1		N	N	N	N		N	N	N	N	1	99	3	99	99	1	0	1	0	0	I	N	1	"Corresponde a los gastos en que incurre la Universidad, por la porción causada, del costo del
software o licencia, a lo largo de su vida útil."	AC	ACTIVO	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	51651515	51651515	51651515	4	AMORTIZACION ESTUDIOS,INVESTIGACIONES,PR	EG	DB	S	1		N	N	N	N		N	N	N	N	1	99	99	99	99	1	0	0	0	0	I	N	1	IMPORTA	SU	Suspendido	31/07/2017 00:00:00		JESTRADC		0	N	1	N		N			
01	01	51651516	51651516	51651516	4	AMORTIZACIÓN INVESTIGACIÓN COFINANCIADA	EG	DB	S	1		N	N	N	N		N	N	N	N	1	99	99	99	99	1	0	0	0	0	I	N		Corresponde al  presupuesto de Grupos de Investigación	AC	Activo	01/08/2017 00:00:00	Justificación	JESTRADC			N	1	N		N			
